2023/11/15  19:21
Units: N
Readings: Continuous
X-Axis: Time
设置位移：

Reading Load    Time [sec.]
94	0.00000	4.6500
95	0.00000	4.7000
96	0.00000	4.7500
97	0.00000	4.8000
98	0.00000	4.8500
99	0.00000	4.9000
100	0.00000	4.9500
101	0.00000	5.0000
102	0.00000	5.0500
103	0.00000	5.1000
104	0.00000	5.1500
105	0.00000	5.2000
106	0.00000	5.2500
107	0.00000	5.3000
108	0.00000	5.3500
109	0.00000	5.4010
110	0.00000	5.4500
111	0.00000	5.5000
112	0.00000	5.5500
113	0.00000	5.6000
114	0.00000	5.6500
115	0.00000	5.7000
116	0.00000	5.7500
117	0.00000	5.8000
118	0.00000	5.8500
119	0.00000	5.9000
120	0.00000	5.9500
121	0.00000	6.0000
122	0.00000	6.0500
123	0.00000	6.1000
124	0.00000	6.1500
125	0.00000	6.2010
126	0.00000	6.2500
127	0.00000	6.3000
128	0.00000	6.3500
129	0.00000	6.4000
130	0.00000	6.4500
131	0.03500	6.5000
132	0.02000	6.5500
133	0.02000	6.6000
134	0.01000	6.6500
135	0.01500	6.7000
136	0.01000	6.7500
137	0.02000	6.8000
138	0.02000	6.8500
139	-0.01000	6.9000
140	0.00000	6.9500
141	0.00500	7.0000
142	-0.01500	7.0510
143	-0.03500	7.1000
144	-0.01500	7.1500
145	-0.02000	7.2000
146	-0.01500	7.2500
147	0.99000	7.3000
148	1.13500	7.3500
149	-0.04000	7.4010
150	0.01500	7.4500
151	0.01000	7.5000
152	0.00500	7.5510
153	0.00000	7.6000
154	-0.00500	7.6500
155	-0.00500	7.7000
156	-0.00500	7.7500
157	0.00000	7.8000
158	0.00000	7.8500
159	-0.00500	7.9010
160	-0.00500	7.9500
161	-0.00500	8.0000
162	0.00000	8.0500
163	-0.00500	8.1000
164	0.00000	8.1500
165	-0.00500	8.2000
166	-0.00500	8.2500
167	-0.01000	8.3000
168	-0.01000	8.3500
169	-0.02000	8.4000
170	-0.01000	8.4510
171	-0.01000	8.5000
172	0.01500	8.5500
173	0.01500	8.6000
174	0.02500	8.6500
175	0.01500	8.7000
176	0.02000	8.7510
177	0.01000	8.8000
178	0.00000	8.8500
179	0.00000	8.9000
180	0.00000	8.9500
181	0.00000	9.0000
182	0.00000	9.0500
183	0.00000	9.1010
184	0.00000	9.1500
185	0.00000	9.2000
186	0.00000	9.2510
187	0.00000	9.3000
188	0.00000	9.3500
189	0.00000	9.4000
190	0.00000	9.4500
191	0.00000	9.5000
192	0.00000	9.5500
193	0.00000	9.6010
194	0.00000	9.6500
195	0.00000	9.7000
196	0.00000	9.7500
197	0.00000	9.8000
198	0.04000	9.8500
199	0.02500	9.9000
200	0.02000	9.9500
201	0.01000	10.0010
202	0.01500	10.0500
203	0.01500	10.1000
204	0.02000	10.1500
205	0.02500	10.2000
206	-0.01000	10.2500
207	0.00000	10.3000
208	0.00500	10.3500
209	-0.02000	10.4010
210	-0.03000	10.4500
211	-0.01000	10.5000
212	-0.01500	10.5500
213	-0.02000	10.6000
214	1.51000	10.6500
215	1.37000	10.7000
216	-0.04000	10.7500
217	0.02000	10.8000
218	0.01000	10.8500
219	0.00500	10.9000
220	-0.00500	10.9500
221	-0.00500	11.0000
222	-0.00500	11.0500
223	-0.00500	11.1000
224	-0.00500	11.1500
225	0.00000	11.2000
226	0.00000	11.2500
227	-0.00500	11.3000
228	-0.00500	11.3510
229	0.00000	11.4000
230	-0.00500	11.4500
231	0.00000	11.5000
232	-0.00500	11.5500
233	-0.00500	11.6000
234	-0.00500	11.6510
235	-0.01000	11.7000
236	-0.01500	11.7500
237	-0.01000	11.8000
238	-0.01500	11.8500
239	0.01000	11.9000
240	0.02000	11.9500
241	0.02500	12.0000
242	0.02000	12.0500
243	0.02000	12.1000
244	0.01000	12.1500
245	0.00000	12.2000
246	0.00000	12.2510
247	0.00000	12.3000
248	0.00000	12.3500
249	0.00000	12.4000
250	0.00000	12.4500
251	0.00000	12.5000
252	0.00000	12.5500
253	0.00000	12.6000
254	0.00000	12.6510
255	0.00000	12.7000
256	0.00000	12.7500
257	0.00000	12.8010
258	0.00000	12.8500
259	0.00000	12.9000
260	0.00000	12.9500
261	0.00000	13.0000
262	0.00000	13.0500
263	0.00000	13.1000
264	0.00000	13.1500
265	0.06000	13.2010
266	0.02500	13.2500
267	0.01500	13.3000
268	0.01000	13.3500
269	0.01000	13.4000
270	0.02000	13.4500
271	0.02500	13.5010
272	0.02000	13.5500
273	-0.01000	13.6000
274	0.00000	13.6500
275	0.00500	13.7000
276	-0.02000	13.7500
277	-0.02500	13.8000
278	-0.01000	13.8500
279	-0.02000	13.9000
280	-0.01500	13.9500
281	1.51500	14.0000
282	1.27500	14.0510
283	-0.03000	14.1000
284	0.03500	14.1500
285	0.01000	14.2000
286	0.00500	14.2500
287	-0.00500	14.3000
288	-0.00500	14.3500
289	-0.00500	14.4010
290	-0.00500	14.4500
291	0.00000	14.5000
292	0.00000	14.5500
293	-0.00500	14.6000
294	-0.00500	14.6500
295	-0.00500	14.7000
296	0.00000	14.7510
297	-0.00500	14.8000
298	0.00000	14.8500
299	-0.00500	14.9000
300	-0.00500	14.9500
301	-0.01000	15.0000
302	-0.00500	15.0500
303	-0.01000	15.1000
304	-0.01000	15.1500
305	-0.02000	15.2000
306	0.00500	15.2500
307	0.02000	15.3000
308	0.03000	15.3500
309	0.02000	15.4000
310	0.01500	15.4500
311	0.01000	15.5000
312	0.00000	15.5500
313	0.00000	15.6000
314	0.00000	15.6500
315	0.00000	15.7010
316	0.00000	15.7500
317	0.00000	15.8000
318	0.00000	15.8500
319	0.00000	15.9010
320	0.00000	15.9500
321	0.00000	16.0000
322	0.00000	16.0500
323	0.00000	16.1000
324	0.00000	16.1510
325	0.00000	16.2000
326	0.00000	16.2500
327	0.00000	16.3000
328	0.00000	16.3500
329	0.00000	16.4000
330	0.00000	16.4500
331	0.00000	16.5000
332	0.07000	16.5510
333	0.03000	16.6000
334	0.02000	16.6500
335	0.01000	16.7000
336	0.01000	16.7500
337	0.02000	16.8000
338	0.02500	16.8500
339	0.03000	16.9000
340	-0.00500	16.9510
341	0.00000	17.0000
342	0.00000	17.0500
343	-0.02500	17.1010
344	-0.02500	17.1500
345	-0.01000	17.2000
346	-0.02000	17.2500
347	-0.02000	17.3000
348	1.57000	17.3500
349	1.39500	17.4000
350	-0.03500	17.4500
351	0.04500	17.5010
352	0.01000	17.5500
353	0.00500	17.6000
354	-0.00500	17.6500
355	-0.00500	17.7000
356	-0.00500	17.7500
357	-0.00500	17.8000
358	0.00000	17.8500
359	0.00000	17.9010
360	-0.00500	17.9500
361	0.00000	18.0000
362	0.00000	18.0510
363	0.00000	18.1000
364	-0.01000	18.1500
365	0.00000	18.2000
366	-0.00500	18.2500
367	-0.00500	18.3000
368	-0.00500	18.3500
369	-0.00500	18.4010
370	-0.01000	18.4500
371	-0.01000	18.5000
372	-0.02000	18.5500
373	0.00000	18.6000
374	0.02000	18.6500
375	0.03000	18.7000
376	0.02000	18.7500
377	0.02000	18.8010
378	0.01000	18.8500
379	0.00000	18.9000
380	0.00000	18.9500
381	0.00000	19.0000
382	0.00000	19.0500
383	0.00000	19.1010
384	0.00000	19.1500
385	0.00000	19.2010
386	0.00000	19.2510
387	0.00000	19.3000
388	0.00000	19.3500
389	0.00000	19.4000
390	0.00000	19.4500
391	0.00000	19.5000
392	0.00000	19.5500
393	0.00000	19.6000
394	0.00000	19.6500
395	0.00000	19.7000
396	0.00000	19.7500
397	0.00000	19.8000
398	0.00000	19.8500
399	0.07000	19.9000
400	0.03500	19.9500
401	0.02000	20.0000
402	0.01500	20.0500
403	0.01000	20.1000
404	0.02000	20.1500
405	0.03000	20.2010
406	0.03000	20.2500
407	-0.00500	20.3000
408	-0.00500	20.3500
409	-0.00500	20.4000
410	-0.02000	20.4500
411	-0.02000	20.5000
412	-0.01000	20.5500
413	-0.02000	20.6000
414	-0.01500	20.6500
415	1.31000	20.7000
416	1.13500	20.7500
417	-0.02000	20.8000
418	0.05500	20.8500
419	0.01500	20.9000
420	0.00500	20.9510
421	-0.00500	21.0000
422	-0.00500	21.0500
423	0.00000	21.1000
424	-0.00500	21.1500
425	0.00000	21.2000
426	0.00000	21.2500
427	-0.00500	21.3010
428	-0.00500	21.3500
429	-0.00500	21.4000
430	0.00000	21.4500
431	-0.01000	21.5000
432	0.00000	21.5500
433	-0.00500	21.6000
434	-0.00500	21.6510
435	-0.00500	21.7000
436	0.00000	21.7500
437	-0.00500	21.8000
438	-0.00500	21.8500
439	-0.02000	21.9000
440	0.00000	21.9500
441	0.02000	22.0000
442	0.03000	22.0510
443	0.02000	22.1000
444	0.02000	22.1500
445	0.01000	22.2000
446	0.00000	22.2500
447	0.00000	22.3000
448	0.00000	22.3500
449	0.00000	22.4010
450	0.00000	22.4500
451	0.00000	22.5000
452	0.00000	22.5510
453	0.00000	22.6000
454	0.00000	22.6500
455	0.00000	22.7000
456	0.00000	22.7500
457	0.00000	22.8000
458	0.00000	22.8500
459	0.00000	22.9010
460	0.00000	22.9500
461	0.00000	23.0000
462	0.00000	23.0500
463	0.00000	23.1000
464	0.00000	23.1500
465	0.00000	23.2000
466	0.07000	23.2510
467	0.03500	23.3000
468	0.02000	23.3500
469	0.01500	23.4000
470	0.01000	23.4510
471	0.02000	23.5010
472	0.03000	23.5500
473	0.03000	23.6000
474	0.00000	23.6500
475	-0.00500	23.7000
476	-0.01000	23.7500
477	-0.02000	23.8010
478	-0.02000	23.8500
479	-0.01000	23.9000
480	-0.02000	23.9500
481	-0.01500	24.0000
482	1.59500	24.0500
483	1.25000	24.1000
484	0.08000	24.1510
485	0.05500	24.2000
486	0.01000	24.2500
487	-0.00500	24.3000
488	-0.01000	24.3500
489	-0.00500	24.4000
490	0.00000	24.4500
491	-0.00500	24.5010
492	0.00000	24.5500
493	0.00000	24.6000
494	0.00000	24.6500
495	0.00000	24.7000
496	-0.00500	24.7500
497	0.00000	24.8000
498	-0.01000	24.8500
499	0.00000	24.9000
500	-0.00500	24.9500
501	0.00000	25.0000
502	0.00000	25.0500
503	0.00000	25.1010
504	0.00000	25.1500
505	-0.00500	25.2000
506	-0.02000	25.2500
507	-0.00500	25.3000
508	0.02000	25.3500
509	0.03000	25.4000
510	0.02000	25.4500
511	0.02000	25.5000
512	0.01000	25.5500
513	0.00500	25.6000
514	0.00000	25.6500
515	0.00000	25.7000
516	0.00000	25.7500
517	0.00000	25.8000
518	0.00000	25.8500
519	0.00000	25.9000
520	0.00000	25.9500
521	0.00000	26.0000
522	0.00000	26.0500
523	0.00000	26.1000
524	0.00000	26.1500
525	0.00000	26.2000
526	0.00000	26.2500
527	0.00000	26.3010
528	0.00000	26.3500
529	0.00000	26.4000
530	0.00000	26.4500
531	0.00000	26.5000
532	0.00000	26.5500
533	0.06500	26.6000
534	0.03500	26.6500
535	0.02000	26.7010
536	0.01500	26.7500
537	0.01500	26.8000
538	0.02000	26.8500
539	0.03500	26.9000
540	0.03000	26.9500
541	0.00000	27.0000
542	-0.01000	27.0500
543	-0.02000	27.1000
544	-0.02500	27.1500
545	-0.01000	27.2000
546	-0.01000	27.2500
547	-0.02000	27.3000
548	-0.02000	27.3510
549	1.76500	27.4000
550	1.36000	27.4500
551	0.38000	27.5000
552	0.07500	27.5500
553	0.01000	27.6000
554	-0.00500	27.6500
555	-0.01000	27.7000
556	-0.00500	27.7500
557	0.00000	27.8000
558	-0.00500	27.8500
559	0.00000	27.9000
560	0.00000	27.9500
561	0.00000	28.0000
562	0.00000	28.0500
563	-0.00500	28.1000
564	0.00000	28.1510
565	-0.01000	28.2000
566	0.00000	28.2500
567	-0.00500	28.3000
568	0.00000	28.3500
569	0.00000	28.4000
570	0.00500	28.4500
571	0.01000	28.5010
572	0.00000	28.5500
573	-0.02000	28.6000
574	-0.01000	28.6500
575	0.02000	28.7000
576	0.03000	28.7500
577	0.02000	28.8000
578	0.02000	28.8510
579	0.01500	28.9000
580	0.00000	28.9500
581	0.00000	29.0000
582	0.00000	29.0500
583	0.00000	29.1000
584	0.00000	29.1500
585	0.00000	29.2000
586	0.00000	29.2510
587	0.00000	29.3000
588	0.00000	29.3500
589	0.00000	29.4000
590	0.00000	29.4500
591	0.00000	29.5000
592	0.00000	29.5500
593	0.00000	29.6000
594	0.00000	29.6500
595	0.00000	29.7000
596	0.00000	29.7500
597	0.00000	29.8010
598	0.00000	29.8500
599	0.00000	29.9000
600	0.06000	29.9500
601	0.03500	30.0000
602	0.02000	30.0500
603	0.02000	30.1000
604	0.02000	30.1500
605	0.02000	30.2000
606	0.04000	30.2500
607	0.03500	30.3000
608	0.00000	30.3500
609	-0.01000	30.4000
610	-0.02500	30.4500
611	-0.02500	30.5000
612	-0.00500	30.5500
613	-0.01500	30.6000
614	-0.02000	30.6500
615	-0.01500	30.7000
616	1.58500	30.7500
617	1.18000	30.8000
618	1.05500	30.8500
619	0.08500	30.9010
620	0.01000	30.9500
621	-0.00500	31.0000
622	-0.01000	31.0510
623	-0.00500	31.1000
624	0.00000	31.1500
625	-0.00500	31.2000
626	-0.00500	31.2500
627	-0.00500	31.3000
628	0.00000	31.3510
629	0.00000	31.4000
630	-0.00500	31.4500
631	0.00000	31.5000
632	-0.01000	31.5500
633	0.00000	31.6000
634	-0.00500	31.6500
635	0.00000	31.7000
636	0.00000	31.7510
637	0.00500	31.8000
638	0.00500	31.8500
639	0.00500	31.9000
640	-0.01500	31.9500
641	-0.01000	32.0000
642	0.01500	32.0500
643	0.02500	32.1010
644	0.02000	32.1500
645	0.02000	32.2000
646	0.02000	32.2510
647	0.00000	32.3000
648	0.00000	32.3500
649	0.00000	32.4000
650	0.00000	32.4500
651	0.00000	32.5000
652	0.00000	32.5500
653	0.00000	32.6010
654	0.00000	32.6500
655	0.00000	32.7000
656	0.00000	32.7500
657	0.00000	32.8000
658	0.00000	32.8500
659	0.00000	32.9000
660	0.00000	32.9500
661	0.00000	33.0000
662	0.00000	33.0510
663	0.00000	33.1000
664	0.00000	33.1500
665	0.00000	33.2000
666	0.00000	33.2500
667	0.04000	33.3000
668	0.03500	33.3500
669	0.02000	33.4000
670	0.02500	33.4500
671	0.02000	33.5000
672	0.01500	33.5500
673	0.04000	33.6000
674	0.03000	33.6500
675	0.00000	33.7000
676	-0.01000	33.7500
677	-0.03500	33.8000
678	-0.02000	33.8500
679	-0.01000	33.9000
680	-0.02000	33.9500
681	-0.02000	34.0000
682	-0.02000	34.0500
683	1.32000	34.1010
684	1.00000	34.1500
685	0.90000	34.2000
686	0.08500	34.2500
687	0.01000	34.3010
688	-0.01000	34.3500
689	-0.01000	34.4000
690	-0.00500	34.4500
691	0.00000	34.5000
692	-0.00500	34.5500
693	0.00000	34.6000
694	-0.00500	34.6500
695	0.00000	34.7010
696	-0.00500	34.7500
697	-0.00500	34.8000
698	0.00500	34.8500
699	-0.01000	34.9000
700	0.00000	34.9500
701	-0.00500	35.0000
702	0.00000	35.0500
703	0.00500	35.1000
704	0.00500	35.1500
705	0.01000	35.2000
706	0.00500	35.2500
707	-0.01500	35.3000
708	-0.01000	35.3500
709	0.01500	35.4000
710	0.02500	35.4500
711	0.02000	35.5010
712	0.02000	35.5500
713	0.02500	35.6000
714	0.00000	35.6500
715	0.00000	35.7000
716	0.00000	35.7500
717	0.00000	35.8000
718	0.00000	35.8500
719	0.00000	35.9000
720	0.00000	35.9500
721	0.00000	36.0000
722	0.00000	36.0500
723	0.00000	36.1000
724	0.00000	36.1500
725	0.00000	36.2000
726	0.00000	36.2510
727	0.00000	36.3000
728	0.00000	36.3500
729	0.00000	36.4000
730	0.00000	36.4500
731	0.00000	36.5000
732	0.00000	36.5500
733	0.00000	36.6000
734	0.02000	36.6500
735	0.03000	36.7000
736	0.02000	36.7500
737	0.02500	36.8000
738	0.02500	36.8500
739	0.02000	36.9000
740	0.03500	36.9500
741	0.02500	37.0020
742	0.00000	37.0500
743	-0.02000	37.1000
744	-0.04000	37.1500
745	-0.02500	37.2000
746	-0.00500	37.2500
747	-0.01500	37.3000
748	-0.02000	37.3500
749	-0.02000	37.4010
750	1.49000	37.4500
751	1.30000	37.5000
752	1.19500	37.5500
753	0.10000	37.6000
754	0.00500	37.6500
755	-0.01000	37.7000
756	-0.01000	37.7500
757	-0.00500	37.8010
758	0.00000	37.8500
759	0.00000	37.9000
760	-0.00500	37.9500
761	-0.00500	38.0000
762	0.00000	38.0500
763	0.00000	38.1000
764	-0.00500	38.1500
765	0.00000	38.2010
766	-0.01000	38.2500
767	0.00000	38.3000
768	-0.00500	38.3510
769	-0.00500	38.4000
770	0.00500	38.4500
771	0.00500	38.5000
772	0.01000	38.5500
773	0.01000	38.6000
774	-0.00500	38.6500
775	-0.01000	38.7000
776	0.01000	38.7500
777	0.02000	38.8000
778	0.01500	38.8500
779	0.02000	38.9000
780	0.02000	38.9500
781	0.00000	39.0000
782	0.00500	39.0500
783	0.00000	39.1000
784	0.00000	39.1500
785	0.00000	39.2000
786	0.00000	39.2500
787	0.00000	39.3000
788	0.00000	39.3510
789	0.00000	39.4000
790	0.00000	39.4500
791	0.00000	39.5000
792	0.00000	39.5500
793	0.00000	39.6000
794	0.00000	39.6500
795	0.00000	39.7000
796	0.00000	39.7500
797	0.00000	39.8000
798	0.00000	39.8500
799	0.00000	39.9000
800	0.00000	39.9500
801	0.00000	40.0000
802	0.00000	40.0500
803	0.00000	40.1000
804	0.00000	40.1500
805	0.00000	40.2010
806	0.00000	40.2500
807	0.00000	40.3000
808	0.00000	40.3500
809	0.00000	40.4000
810	0.00000	40.4500
811	0.00000	40.5010
812	0.00000	40.5500
813	0.00000	40.6000
814	0.00000	40.6510
815	0.00000	40.7000
816	0.00000	40.7500
817	0.00000	40.8000
818	0.00000	40.8500
819	0.00000	40.9000
820	0.00000	40.9500
821	0.00000	41.0010
822	0.00000	41.0500
823	0.00000	41.1000
824	0.00000	41.1500
825	0.00000	41.2000
826	0.00000	41.2500
827	0.00000	41.3000
828	0.00000	41.3500
829	0.00000	41.4010
830	0.00000	41.4500
831	0.00000	41.5000
832	0.00000	41.5500
833	0.00000	41.6000
834	0.00000	41.6500
835	0.00000	41.7000
836	0.00000	41.7500
837	0.00000	41.8000
838	0.00000	41.8500
839	0.00000	41.9000
840	0.00000	41.9500
841	0.00000	42.0000
842	0.00000	42.0500
843	0.00000	42.1000
844	0.00000	42.1500
845	0.00000	42.2010
846	0.00000	42.2500
847	0.00000	42.3000
848	0.00000	42.3500
849	0.00000	42.4000
850	0.00000	42.4500
851	0.00000	42.5000
852	0.00000	42.5510
853	0.00000	42.6000
854	0.00000	42.6500
855	0.00000	42.7000
856	0.00000	42.7500
857	0.00000	42.8000
858	0.00000	42.8500
859	0.00000	42.9000
860	0.00000	42.9500
861	0.00000	43.0000
862	0.00000	43.0500
863	0.00000	43.1000
864	0.00000	43.1500
865	0.00000	43.2000
866	0.00000	43.2500
867	0.00000	43.3010
868	0.00000	43.3500
869	0.00000	43.4010
870	0.00000	43.4500
871	0.00000	43.5000
872	0.00000	43.5500
873	0.00000	43.6000
874	0.00000	43.6500
875	0.00000	43.7010
876	0.00000	43.7500
877	0.00000	43.8000
878	0.00000	43.8500
879	0.00000	43.9000
880	0.00000	43.9500
881	0.00000	44.0000
882	0.00000	44.0500
883	0.00000	44.1010
884	0.00000	44.1510
885	0.00000	44.2000
886	0.00000	44.2500
887	0.00000	44.3010
888	0.00000	44.3500
889	0.00000	44.4010
890	0.00000	44.4500
891	0.00000	44.5010
892	0.00000	44.5510
893	0.00000	44.6000
894	0.00000	44.6500
895	0.00000	44.7010
896	0.00000	44.7510
897	0.00000	44.8000
898	0.00000	44.8500
899	0.00000	44.9010
900	0.00000	44.9500
901	0.00000	45.0010
902	0.00000	45.0500
903	0.00000	45.1000
904	0.00000	45.1500
905	0.00000	45.2000
906	0.00000	45.2500
907	0.00000	45.3000
908	0.00000	45.3510
909	0.00000	45.4000
910	0.00000	45.4500
911	0.00000	45.5010
912	0.00000	45.5500
913	0.00000	45.6000
914	0.00000	45.6510
915	0.00000	45.7000
916	0.00000	45.7500
917	0.00000	45.8000
918	0.00000	45.8500
919	0.00000	45.9000
920	0.00000	45.9500
921	0.00000	46.0010
922	0.00000	46.0500
923	0.00000	46.1000
924	0.00000	46.1510
925	0.00000	46.2010
926	0.00000	46.2500
927	0.00000	46.3010
928	0.00000	46.3510
929	0.00000	46.4000
930	0.00000	46.4500
931	0.00000	46.5000
932	0.00000	46.5500
933	0.00000	46.6000
934	0.00000	46.6500
935	0.00000	46.7000
936	0.00000	46.7500
937	0.00000	46.8010
938	0.00000	46.8510
939	0.00000	46.9000
940	0.00000	46.9510
941	0.00000	47.0000
942	0.00000	47.0500
943	0.00000	47.1010
944	0.00000	47.1500
945	0.00000	47.2000
946	0.00000	47.2500
947	0.00000	47.3010
948	0.00000	47.3500
949	0.00000	47.4010
950	0.00000	47.4500
951	0.00000	47.5000
952	0.00000	47.5510
953	0.00000	47.6010
954	0.00000	47.6500
955	0.00000	47.7000
956	0.00000	47.7500
957	0.00000	47.8000
958	0.00000	47.8510
959	0.00000	47.9000
960	0.00000	47.9500
961	0.00000	48.0000
962	0.00000	48.0500
963	0.00000	48.1010
964	0.00000	48.1500
965	0.00000	48.2000
966	0.00000	48.2500
967	0.00000	48.3000
968	0.00000	48.3510
969	0.00000	48.4000
970	0.00000	48.4500
971	0.00000	48.5000
972	0.00000	48.5510
973	0.00000	48.6000
974	0.00000	48.6510
975	0.00000	48.7010
976	0.00000	48.7500
977	0.00000	48.8010
978	0.00000	48.8510
979	0.00000	48.9000
980	0.00000	48.9510
981	0.00000	49.0000
982	0.00000	49.0510
983	0.00000	49.1000
984	0.00000	49.1500
985	0.00000	49.2000
986	0.00000	49.2510
987	0.00000	49.3000
988	0.00000	49.3500
989	0.00000	49.4000
990	0.00000	49.4510
991	0.00000	49.5000
992	0.00000	49.5500
993	0.00000	49.6000
994	0.00000	49.6510
995	0.00000	49.7000
996	0.00000	49.7510
997	0.00000	49.8000
998	0.00000	49.8500
999	0.00000	49.9000
1000	0.00000	49.9500
1001	0.00000	50.0000
1002	0.00000	50.0500
1003	0.00000	50.1010
1004	0.00000	50.1510
1005	0.00000	50.2010
1006	0.00000	50.2500
1007	0.00000	50.3000
1008	0.00000	50.3500
1009	0.00000	50.4010
1010	0.00000	50.4510
1011	0.00000	50.5000
1012	0.00000	50.5500
1013	0.00000	50.6000
1014	0.00000	50.6510
1015	0.00000	50.7000
1016	0.00000	50.7500
1017	0.00000	50.8010
1018	0.00000	50.8510
1019	0.00000	50.9010
1020	0.00000	50.9500
1021	0.00000	51.0010
1022	0.00000	51.0510
1023	0.00000	51.1010
1024	0.00000	51.1500
1025	0.00000	51.2000
1026	0.00000	51.2500
1027	0.00000	51.3000
1028	0.00000	51.3500
1029	0.00000	51.4000
1030	0.00000	51.4500
1031	0.00000	51.5000
1032	0.00000	51.5500
1033	0.00000	51.6000
1034	0.00000	51.7010
1035	0.00000	51.7500
1036	0.00000	51.8000
1037	0.00000	51.8500
1038	0.00000	51.9000
1039	0.00000	51.9500
1040	0.00000	52.0010
1041	0.00000	52.0500
1042	0.00000	52.1010
1043	0.00000	52.1500
1044	0.00000	52.2000
1045	0.00000	52.2500
1046	0.00000	52.3000
1047	0.00000	52.3500
1048	0.00000	52.4000
1049	0.00000	52.4500
1050	0.00000	52.5000
1051	0.00000	52.5500
1052	0.00000	52.6000
1053	0.00000	52.6500
1054	0.00000	52.7000
1055	0.00000	52.7500
1056	0.00000	52.8000
1057	0.00000	52.8500
1058	0.00000	52.9010
1059	0.00000	52.9500
1060	0.00000	53.0010
1061	0.00000	53.0510
1062	0.00000	53.1010
1063	0.00000	53.1500
1064	0.00000	53.2000
1065	0.00000	53.2500
1066	0.00000	53.4000
1067	0.00000	53.4500
1068	0.00000	53.5500
1069	0.00000	53.6000
1070	0.00000	53.7500
1071	0.00000	53.8000
1072	0.00000	53.8500
1073	0.00000	53.9510
1074	0.00000	54.0000
1075	0.00000	54.0510
1076	0.00000	54.1010
1077	0.00000	54.1500
1078	0.00000	54.2000
1079	0.00000	54.2510
1080	0.00000	54.3000
1081	0.00000	54.3500
1082	0.00000	54.4000
1083	0.00000	54.5010
1084	0.00000	54.5510
1085	0.00000	54.6000
1086	0.00000	54.6500
1087	0.00000	54.7500
1088	0.00000	54.8000
1089	0.00000	54.9000
1090	0.00000	54.9500
1091	0.00000	55.0000
1092	0.00000	55.0500
1093	0.00000	55.1000
1094	0.00000	55.1500
1095	0.00000	55.2010
1096	0.00000	55.2500
1097	0.00000	55.3010
1098	0.00000	55.4000
1099	0.00000	55.4500
1100	0.00000	55.5500
1101	0.00000	55.6000
1102	0.00000	55.6600
1103	0.00000	55.7000
1104	0.00000	55.8010
1105	0.00000	55.8510
1106	0.00000	55.9000
1107	0.00000	55.9510
1108	0.00000	56.0000
1109	0.00000	56.0500
1110	0.00000	56.1000
1111	0.00000	56.1510
1112	0.00000	56.2010
1113	0.00000	56.2510
1114	0.00000	56.3000
1115	0.00000	56.3510
1116	0.00000	56.4000
1117	0.00000	56.4500
1118	0.00000	56.5010
1119	0.00000	56.5500
1120	0.00000	56.6000
1121	0.00000	56.6510
1122	0.00000	56.7000
1123	0.00000	56.7620
1124	0.00000	56.8010
1125	0.00000	56.8600
1126	0.00000	56.9000
1127	0.00000	57.0000
1128	0.00000	57.0500
1129	0.00000	57.1500
1130	0.00000	57.2000
